EarthRef.org -- GERM Partition Coefficient (Kd) Database
Database development and maintenance by the PACER Team -- Data contribution by Roger Nielsen

DATA:
Rock Type	Mineral	Z	Elem	Value	SD	Low	High	Kd Type	Reference	Definition	Notes	Inserted
Dacite	Amphibole	39	Y	11.3				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Amphibole	40	Zr	.93				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Amphibole	41	Nb			2.5		Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Amphibole	56	Ba	.28				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Dacite	Amphibole	82	Pb	.53				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	25	Mn			18	21.1	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	26	Fe			21	35.6	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	29	Cu			.77	1.5	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	30	Zn			7.8	11.4	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	31	Ga			1.15	1.77	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	32	Ge			2.8	3.1	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	37	Rb			.021	.046	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	38	Sr			.77	14.7	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	39	Y			4	23.1	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	40	Zr			.69	.76	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	41	Nb			.98	4.2	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	56	Ba			.28	4.5	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
High Silica Rhyolite	Amphibole	82	Pb			.19	.32	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	25	Mn			5.3	15.6	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	26	Fe			7.6	20.2	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	28	Ni			4	11.5	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	29	Cu			.49	1.4	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	30	Zn			2.61	6.99	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	31	Ga			.78	1.22	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	32	Ge			1.4	2.4	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	37	Rb			.028	.37	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	38	Sr			.25	1.13	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	39	Y			4	45.2	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	40	Zr			.53	.91	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	41	Nb			1.5	6.7	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	56	Ba			.16	.92	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Low Silica Rhyolite	Amphibole	82	Pb			.25	.61	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	25	Mn	6.7				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	27	Co	7.26				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	28	Ni				2	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	30	Zn				1.1	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	30	Zn	1.26				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	32	Ge	.24				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	37	Rb	11.1				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	37	Rb				.013	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	38	Sr				.38	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	39	Y	.017				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	40	Zr	.047				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	41	Nb	.76				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	82	Pb				.19	Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	90	Th	.45				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Per-Alkaline Rhyolite	Amphibole	92	U	1.6				Phenocryst-Matrix	Ewart & Griffin 1994	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	40	Zr			1.339	1.789	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	57	La			.3664	.7219	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	58	Ce			.574	1.112	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	60	Nd			1.012	1.667	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	62	Sm			1.386	2.221	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	63	Eu			1.212	1.901	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	64	Gd			1.49	2.543	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	66	Dy			1.611	2.436	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	68	Er			1.496	1.984	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	70	Yb			1.488	1.796	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	71	Lu			1.325	1.8	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Calc-Alkaline Andesite	Amphibole	72	Hf			1.336	1.731	Phenocryst-Matrix	Fujimaki et al. 1984	Solid-Melt		12-DEC-2000
Basalt-Andesite	Amphibole	57	La	.045				Experimental	Green & Pearson 1985	Solid-Melt		12-DEC-2000
Basalt-Andesite	Amphibole	62	Sm			.033	2.9	Experimental	Green & Pearson 1985	Solid-Melt		12-DEC-2000
Basalt-Andesite	Amphibole	63	Eu			.31	.52	Experimental	Green & Pearson 1985	Solid-Melt		12-DEC-2000
Basalt-Andesite	Amphibole	67	Ho			.69	3	Experimental	Green & Pearson 1985	Solid-Melt		12-DEC-2000
Basalt-Andesite	Amphibole	71	Lu			.5	2.1	Experimental	Green & Pearson 1985	Solid-Melt		12-DEC-2000
Basaltic Andesite	Amphibole	37	Rb			.07	.16	Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basaltic Andesite	Amphibole	38	Sr			.08	.35	Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basaltic Andesite	Amphibole	39	Y			.4	1.3	Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basaltic Andesite	Amphibole	40	Zr			.15	.35	Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basaltic Andesite	Amphibole	41	Nb			.026	.21	Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basaltic Andesite	Amphibole	73	Ta			.021	.19	Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basanite	Amphibole	37	Rb	.58				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basanite	Amphibole	38	Sr	.26				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basanite	Amphibole	39	Y	.41				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basanite	Amphibole	40	Zr	.33				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basanite	Amphibole	41	Nb	.08				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basanite	Amphibole	56	Ba	.6				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basanite	Amphibole	73	Ta	.08				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Carbonatite	Amphibole	37	Rb	.28				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Carbonatite	Amphibole	38	Sr	.04				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Carbonatite	Amphibole	39	Y	.19				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Carbonatite	Amphibole	40	Zr	.23				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Carbonatite	Amphibole	41	Nb	.06				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Carbonatite	Amphibole	56	Ba	.01				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Carbonatite	Amphibole	73	Ta	.13				Experimental	Green et al. 1993	Solid-Melt		12-DEC-2000
Basalt	Amphibole	11	Na	.8				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	12	Mg	4.8				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	20	Ca	2.95				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	21	Sc	2.18				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	25	Mn	.94				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	57	La	.167				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	58	Ce	.338				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	62	Sm	.93				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	63	Eu	1.11				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	64	Gd	1.08				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	65	Tb	1.02				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	70	Yb	.98				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Basalt	Amphibole	71	Lu	.82				Phenocryst-Matrix	Higuchi & Nagasawa 1969	Solid-Melt		12-DEC-2000
Dacite-Tonalite	Pargasite, Amphibole	22	Ti			2.75	10.84	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	39	Y			1.3	3.1	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	40	Zr			.25	1.06	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	41	Nb			.2	1	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	57	La			.1	.64	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	62	Sm			1.21	3.58	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	64	Gd			2	4	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	71	Lu			.98	2.52	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	72	Hf			.45	1.87	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Dacite-Tonalite	Pargasite, Amphibole	73	Ta			.17	1.6	Experimental	Hilyard et al. 2000	Solid-Melt		08-DEC-2008
Basalt	Amphibole	57	La			.06	.3	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	58	Ce			.09	.5	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	59	Pr			.1	.6	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	60	Nd			.2	.7	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	62	Sm			.2	.8	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	62	Sm			.3	1	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	63	Eu			.3	2	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	64	Gd			.3	2	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	65	Tb			.3	2	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	66	Dy			.2	2	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	67	Ho			.2	2	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	68	Er			.2	1.5	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	69	Tm			.2	1	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	70	Yb			.2	1	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Basalt	Amphibole	71	Lu			.15	1	Phenocryst-Matrix, Graphical	Irving & Frey 1984	Solid-Melt		12-DEC-2000
Dacite	Ca-Amphibole	22	Ti			2.32	4.7	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	40	Zr			.26	.68	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	41	Nb			.28	.39	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	57	La			.12	.37	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	58	Ce			.24	.73	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	60	Nd			.63	.73	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	62	Sm			1.37	2.01	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	63	Eu			1.08	1.33	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	64	Gd			1.49	2.3	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	66	Dy			1.77	2.68	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	68	Er			1.47	2.47	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	70	Yb			1.15	2.1	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	71	Lu			1.07	1.7	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	72	Hf			.43	.95	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Dacite	Ca-Amphibole	73	Ta			.27	.38	Experimental	Klein et al. 1997	Solid-Liquid		08-DEC-2008
Tonalite	Amphibole	23	V			2.32	4.7	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	40	Zr			.26	.68	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	41	Nb			.28	.39	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	57	La			.12	.37	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	58	Ce			.24	.73	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	60	Nd			.63	1.2	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	62	Sm			1.37	2.01	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	63	Eu			1.08	1.62	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	64	Gd			1.49	2.3	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	66	Dy			1.77	2.68	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	68	Er			1.47	2.47	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	70	Yb			1.15	2.1	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	71	Lu			1.07	1.7	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	72	Hf			.43	.95	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Tonalite	Amphibole	73	Ta			.27	.38	Experimental	Klein et al. 1997	Solid-Melt		12-DEC-2000
Basanite	Amphibole	4	Be	.124				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	9	F	1.65				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	11	Na	.73				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	37	Rb	.2				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	38	Sr	.298				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	39	Y	.52				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	40	Zr	.127				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	41	Nb	.159				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	56	Ba	.16				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	57	La	.055				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	58	Ce	.096				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	59	Pr	.17				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	60	Nd	.25		.25		Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	64	Gd	.32				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	67	Ho	.62				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	68	Er	.57				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	69	Tm	.51				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	70	Yb	.43				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	72	Hf	.33				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	82	Pb	.04				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	90	Th	.0039				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite	Amphibole	92	U	.0041				Experimental	Latourrette et al. 1995	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	21	Sc	2.9				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	27	Co	1.3				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	37	Rb	.09				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	40	Zr	.37				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	57	La	.12				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	63	Eu	.7				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	65	Tb	.87				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	72	Hf	.5				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	73	Ta	.19				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	90	Th	.05				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Basanite-Hawaiite	Amphibole	92	U	.08				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	21	Sc	4.01				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	27	Co	2.1				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	37	Rb	.11				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	40	Zr	.41				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	57	La	.22				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	63	Eu	1.07				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	65	Tb	1.45				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	72	Hf	.6				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	73	Ta	.39				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	90	Th	.04				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Mugearite	Amphibole	92	U	.06				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	21	Sc	15.3				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	27	Co	16.7				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	37	Rb	.14				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	40	Zr	.72				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	57	La	.85				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	63	Eu	2.72				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	65	Tb	3.67				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	72	Hf	.84				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	73	Ta	1.02				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	90	Th	.07				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Trachyte	Amphibole	92	U	.45				Phenocryst-Matrix	Lemarchand et al. 1987	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	21	Sc	5.33				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	22	Ti	4.03				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	23	V	5.27				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	24	Cr	9.33				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	27	Co	5.2				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	28	Ni	6				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	29	Cu	1.5				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	30	Zn	2.64				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
Benmoreite	Amphibole	57	La	.63				Phenocryst-Matrix	Liotard et al. 1982	Solid-Melt		12-DEC-2000
